Date,1a. open (GBP),1b. open (USD),2a. high (GBP),2b. high (USD),3a. low (GBP),3b. low (USD),4a. close (GBP),4b. close (USD),5. volume,6. market cap (USD)
02/09/2021,38433.39557,48810.51,39724.43236,50450.13,38255.08884,48584.06,38776.80434,49246.64,54410.77054,54410.77054
01/09/2021,37087.24079,47100.89,38705.4344,49156,36623.5488,46512,38433.40345,48810.52,49904.65528,49904.65528
31/08/2021,36994.34333,46982.91,37988.98701,48246.11,36771.58,46700,37087.24079,47100.89,48645.52737,48645.52737
30/08/2021,38399.79722,48767.84,38494.89151,48888.61,36892.0522,46853,36994.34333,46982.91,40288.35083,40288.35083
29/08/2021,38500.19859,48895.35,39080.4494,49632.27,37608.224,47762.54,38399.78934,48767.83,32652.28347,32652.28347
28/08/2021,38637.63926,49069.9,38818.0326,49299,38068.33331,48346.88,38500.19859,48895.35,26681.06379,26681.06379
27/08/2021,36884.85536,46843.86,38700.65488,49149.93,36494.4152,46348,38637.63926,49069.9,42068.10497,42068.10497
26/08/2021,38561.59217,48973.32,38860.42622,49352.84,36417.25,46250,36884.86324,46843.87,49371.27777,49371.27777
25/08/2021,37538.51547,47674.01,38790.70982,49264.3,37107.23287,47126.28,38561.59217,48973.32,44655.83034,44655.83034
24/08/2021,38967.52049,49488.85,39259.764,49860,37480.24,47600,37538.51547,47674.01,51014.59475,51014.59475
23/08/2021,38770.96183,49239.22,39763.7,50500,38605.4346,49029,38967.52049,49488.85,52462.54195,52462.54195
22/08/2021,38442.34831,48821.88,38976.3,49500,37834.57,48050,38770.96183,49239.22,37007.8878,37007.8878
21/08/2021,38836.51288,49322.47,39178.6933,49757.04,37970.0028,48222,38442.34044,48821.87,46745.13658,46745.13658
20/08/2021,36819.31219,46760.62,38884.16633,49382.99,36710.94233,46622.99,38836.51288,49322.47,56850.35223,56850.35223
19/08/2021,35196.28394,44699.37,37033.7842,47033,34588.67098,43927.7,36819.31219,46760.62,53411.75392,53411.75392
18/08/2021,35193.59103,44695.95,36220.4,46000,34805.66267,44203.28,35200.94535,44705.29,54099.41599,54099.41599
17/08/2021,36142.68362,45901.3,37133.784,47160,34941.6624,44376,35193.59103,44695.95,57039.34163,57039.34163
16/08/2021,36987.18587,46973.82,37837.58574,48053.83,35952.684,45660,36142.67575,45901.29,52480.57401,52480.57401
15/08/2021,37061.7369,47068.5,37300.9254,47372.27,35826.7,45500,36987.18587,46973.82,42110.71133,42110.71133
14/08/2021,37637.71213,47799.99,37908.5856,48144,36197.58902,45971.03,37061.74477,47068.51,46114.35902,46114.35902
13/08/2021,34960.60724,44400.06,37705.4364,47886,34816.77289,44217.39,37637.72,47800,48239.37043,48239.37043
12/08/2021,35835.10156,45510.67,36392.14769,46218.12,34464.498,43770,34959.7726,44399,55266.10878,55266.10878
11/08/2021,35893.629,45585,36805.80828,46743.47,35701.61364,45341.14,35835.3614,45511,52734.90198,52734.90198
10/08/2021,36416.36024,46248.87,36771.58,46700,35109.7408,44589.46,35893.62113,45584.99,53814.64342,53814.64342
09/08/2021,34483.67906,43794.36,36577.99771,46454.15,33684.1846,42779,36419.92716,46253.4,74587.88485,74587.88485
08/08/2021,35096.418,44572.54,35677.094,45310,34063.7114,43261,34483.68694,43794.37,69329.0927,69329.0927
07/08/2021,33729.75144,42836.87,35196.78,44700,33422.30323,42446.41,35096.418,44572.54,73396.74081,73396.74081
06/08/2021,32175.101,40862.46,34167.19938,43392.43,31380.92936,39853.86,33729.75144,42836.87,75753.94135,75753.94135
05/08/2021,31278.02406,39723.17,32558.99,41350,29395.76798,37332.7,32175.101,40862.46,84343.75562,84343.75562
04/08/2021,30084.2233,38207.04,31472.11028,39969.66,29534.24014,37508.56,31278.03193,39723.18,52329.35243,52329.35243
03/08/2021,30824.23756,39146.86,31322.772,39780,29639.33442,37642.03,30084.23117,38207.05,57117.43585,57117.43585
02/08/2021,31378.1026,39850.27,31873.95987,40480.01,30464.506,38690,30824.99347,39147.82,50837.35195,50837.35195
01/08/2021,32647.05282,41461.84,33542.4526,42599,31040.89067,39422.01,31374.29946,39845.44,53953.18633,53953.18633
31/07/2021,33233.28786,42206.36,33423.5552,42448,32283.51811,41000.15,32647.04494,41461.83,44849.79101,44849.79101
30/07/2021,31510.55903,40018.49,33320.17745,42316.71,30167.8373,38313.23,33233.29574,42206.37,73602.78481,73602.78481
29/07/2021,31511.40942,40019.57,31999.936,40640,30866.08,39200,31508.97635,40016.48,53998.43928,53998.43928
28/07/2021,31068.13471,39456.61,32204.66,40900,30529.0728,38772,31511.40154,40019.56,101344.5284,101344.5284
27/07/2021,29323.82324,37241.33,31135.85111,39542.61,28647.9742,36383,31069.12684,39457.87,88397.26702,88397.26702
26/07/2021,27859.01515,35381.02,31929.07,40550,27721.03117,35205.78,29320.88624,37237.6,152452.5127,152452.5127
25/07/2021,26977.51297,34261.51,27872.3852,35398,26654.37189,33851.12,27859.01515,35381.02,47852.92831,47852.92831
24/07/2021,26483.49034,33634.1,27165.3,34500,26300.05764,33401.14,26974.85944,34258.14,47977.55014,47977.55014
23/07/2021,25423.24049,32287.58,26496.01,33650,25137.20957,31924.32,26483.48247,33634.09,50112.86363,50112.86363
22/07/2021,25310.58717,32144.51,25662.42899,32591.35,24966.8792,31708,25423.43734,32287.83,46148.09243,46148.09243
21/07/2021,23456.91372,29790.34,25872.3892,32858,23214.60711,29482.61,25310.58717,32144.51,82796.26513,82796.26513
20/07/2021,24283.14041,30839.65,24459.06132,31063.07,23053.4972,29278,23456.92159,29790.35,61034.04902,61034.04902
19/07/2021,25022.44602,31778.57,25117.2726,31899,23942.81826,30407.44,24283.14041,30839.65,47340.4685,47340.4685
18/07/2021,24818.90312,31520.07,25539.319,32435,24495.20298,31108.97,25022.43814,31778.56,35923.71619,35923.71619
17/07/2021,24711.65136,31383.86,25162.09141,31955.92,24538.77769,31164.31,24818.90312,31520.07,34012.24213,34012.24213
16/07/2021,25097.97343,31874.49,25393.00433,32249.18,24425.148,31020,24711.65924,31383.87,48499.86415,48499.86415
15/07/2021,25842.49162,32820.03,26130.06585,33185.25,24514.1242,31133,25102.312,31880,51639.57635,51639.57635
14/07/2021,25770.90909,32729.12,26073.98722,33114.03,24842.47,31550,25842.48375,32820.02,46777.82348,46777.82348
13/07/2021,26052.65656,33086.94,26251.916,33340,25356.05165,32202.25,25771.4209,32729.77,41126.36101,41126.36101
12/07/2021,26975.5366,34259,27305.79578,34678.43,25715.17692,32658.34,26052.41246,33086.63,48181.40376,48181.40376
11/07/2021,26380.15984,33502.87,27296.0084,34666,26225.51448,33306.47,26975.52873,34258.99,31572.64745,31572.64745
10/07/2021,26626.56879,33815.81,26977.8988,34262,25987.96377,33004.78,26380.15984,33502.87,34761.17547,34761.17547
09/07/2021,25886.33405,32875.71,26850.34,34100,25402.36652,32261.07,26626.56879,33815.81,47153.9399,47153.9399
08/07/2021,26663.02541,33862.11,26716.19854,33929.64,25257.4298,32077,25886.33405,32875.71,70136.48032,70136.48032
07/07/2021,26944.84375,34220.02,27605.52747,35059.09,26596.6161,33777.77,26663.03329,33862.12,53807.52168,53807.52168
06/07/2021,26527.62411,33690.15,27652.60611,35118.88,26403.0968,33532,26944.83587,34220.01,58210.59635,58210.59635
05/07/2021,27785.87356,35288.13,27790.32237,35293.78,26083.05807,33125.55,26527.61624,33690.14,64123.87425,64123.87425
04/07/2021,27298.46509,34669.12,28321.08509,35967.85,27052.81991,34357.15,27784.59797,35286.51,43703.47579,43703.47579
03/07/2021,26603.5216,33786.54,27516.17331,34945.61,26233.5932,33316.73,27298.47296,34669.13,43044.57864,43044.57864
02/07/2021,26379.73464,33502.33,26753.5213,33977.04,25747.1926,32699,26603.52947,33786.55,56172.18138,56172.18138
01/07/2021,27594.433,35045,27604.33062,35057.57,25756.6414,32711,26381.59291,33504.69,71708.26611,71708.26611
30/06/2021,28276.88833,35911.72,28425.14,36100,26785.41887,34017.55,27594.433,35045,77152.19763,77152.19763
29/06/2021,27161.27639,34494.89,28818.84,36600,26949.10358,34225.43,28276.8962,35911.73,90788.79622,90788.79622
28/06/2021,27324.74063,34702.49,27793.41685,35297.71,26663.50573,33862.72,27161.27639,34494.89,82222.26782,82222.26782
27/06/2021,25420.14601,32283.65,27361.3626,34749,25175.89453,31973.45,27323.04772,34700.34,96613.24421,96613.24421
26/06/2021,24863.01327,31576.09,25771.602,32730,23740.8974,30151,25420.14601,32283.65,107820.3753,107820.3753
25/06/2021,27293.70919,34663.08,27952.7,35500,24625.935,31275,24869.59593,31584.45,116061.1304,116061.1304
24/06/2021,26515.75012,33675.07,27793.6452,35298,25422.44522,32286.57,27293.71707,34663.09,86625.80426,86625.80426
23/06/2021,25598.02754,32509.56,27465.2994,34881,24947.1942,31683,26518.11232,33678.07,126966.1006,126966.1006
22/06/2021,24892.95809,31614.12,26219.45937,33298.78,22681.057,28805,25598.02754,32509.56,204208.1798,204208.1798
21/06/2021,28031.57386,35600.17,28149.55,35750,24607.2185,31251.23,24888.87148,31608.93,168778.8732,168778.8732
20/06/2021,27939.88113,35483.72,28454.84073,36137.72,26248.7664,33336,28031.56598,35600.16,89878.17085,89878.17085
19/06/2021,28205.04595,35820.48,28706.2418,36457,27404.29165,34803.52,27939.88113,35483.72,68712.44946,68712.44946
18/06/2021,29994.40458,38092.97,30080.91622,38202.84,27660.80295,35129.29,28204.54202,35819.84,95228.04294,95228.04294
17/06/2021,30196.0026,38349,31149.44951,39559.88,29421.201,37365,29994.40458,38092.97,79541.30712,79541.30712
16/06/2021,31609.22812,40143.8,31911.07004,40527.14,30012.54627,38116.01,30196.01047,38349.01,87771.97694,87771.97694
15/06/2021,31902.51887,40516.28,32543.242,41330,31107.33936,39506.4,31609.4171,40144.04,80679.62284,80679.62284
14/06/2021,30724.78894,39020.56,32333.83297,41064.05,30496.002,38730,31902.52675,40516.29,108522.3919,108522.3919
13/06/2021,27989.01489,35546.12,31007.812,39380,27367.6618,34757,30724.79682,39020.57,86921.02556,86921.02556
12/06/2021,29395.20105,37331.98,29498.86226,37463.63,27244.32346,34600.36,27989.00701,35546.11,87717.54999,87717.54999
11/06/2021,28880.12334,36677.83,29669.54696,37680.4,28296.6127,35936.77,29395.20105,37331.98,78466.0053,78466.0053
10/06/2021,29439.35057,37388.05,30307.8134,38491,28174.7468,35782,28878.46193,36675.72,109527.2849,109527.2849
09/06/2021,26284.04192,33380.8,29554.89365,37534.79,25509.25607,32396.82,29439.35057,37388.05,136607.5975,136607.5975
08/06/2021,26422.7503,33556.96,26825.15107,34068.01,24409.4,31000,26284.04979,33380.81,123251.189,123251.189
07/06/2021,28186.01449,35796.31,29055.06,36900,26220.42,33300,26419.46685,33552.79,77574.95257,77574.95257
06/06/2021,27965.35352,35516.07,28724.352,36480,27733.8028,35222,28186.01449,35796.31,47650.20664,47650.20664
05/06/2021,28999.27271,36829.15,29862.145,37925,27401.52,34800,27963.09368,35513.2,70459.62149,70459.62149
04/06/2021,30902.91457,39246.78,30936.21372,39289.07,27996.12511,35555.15,28999.1546,36829,91317.79925,91317.79925
03/06/2021,29581.57863,37568.68,31083.4024,39476,29267.658,37170,30902.92245,39246.79,75889.10601,75889.10601
02/06/2021,28893.52489,36694.85,30098.365,38225,28283.408,35920,29581.57863,37568.68,67587.3725,67587.3725
